bu_naam;parkeren_pct;auto_pct;voet_pct;fiets_pct
BU17011000Wapserveen midden;0.08;0.72;0.05;0.16
BU17011100Vledder;0.07;0.71;0.17;0.05
BU17011409Vledderveen;0.00;0.90;0.01;0.08
BU17011500Wilhelminaoord;0.10;0.64;0.23;0.02
BU17011009Wapserveen;0.01;0.88;0.00;0.11
BU17011200Frederiksoord;0.06;0.75;0.08;0.10
BU17050001Haalderen;0.07;0.58;0.27;0.08
BU17011109Vledder;0.02;0.72;0.08;0.18
BU17011209Frederiksoord;0.02;0.85;0.03;0.09
BU17011300Nijensleek;0.04;0.75;0.04;0.18
BU17081104Ronduite;0.05;0.62;0.05;0.28
BU17011309Nijensleek;0.01;0.94;0.01;0.05
BU17011400Vledderveen;0.08;0.77;0.13;0.01
BU17300001Zuid-Es;0.09;0.61;0.24;0.06
BU17011509Wilhelminaoord;0.04;0.84;0.04;0.08
BU17020008Ledeacker;0.02;0.82;0.03;0.13
BU17050000Bemmel;0.09;0.55;0.30;0.05
BU17020400Wanroij;0.08;0.70;0.15;0.07
BU17141209IJzendijke;0.00;0.91;0.00;0.09
BU17011609Doldersum;0.00;0.80;0.00;0.19
BU17011709Boschoord;0.03;0.81;0.06;0.10
BU17020000Sint Anthonis;0.10;0.65;0.24;0.02
BU17020009Sint Anthonis;0.03;0.58;0.27;0.13
BU17020100Oploo;0.08;0.67;0.18;0.07
BU17020109Oploo;0.01;0.62;0.25;0.12
BU17020200Westerbeek;0.06;0.82;0.11;0.00
BU17020209Westerbeek;0.00;0.94;0.01;0.05
BU17020300Stevensbeek;0.08;0.69;0.10;0.13
BU17141200IJzendijke;0.08;0.62;0.25;0.05
BU17020309Stevensbeek;0.01;0.81;0.05;0.12
BU17020409Wanroij's Broek;0.04;0.81;0.05;0.10
BU17020500Landhorst;0.05;0.78;0.13;0.03
BU17050002Angeren;0.06;0.60;0.28;0.06
BU17050103Hulhuizen;0.01;0.92;0.03;0.05
BU17020509De Peel;0.00;0.75;0.15;0.10
BU17050003Doornenburg;0.08;0.56;0.32;0.04
BU17050004Ressen;0.03;0.77;0.12;0.08
BU17050102Kommerdijk;0.08;0.64;0.28;0.00
BU17050005Angeren;0.01;0.81;0.05;0.13
BU17050101Buurt Gendt;0.01;0.79;0.04;0.15
BU19000117Duinterpen;0.08;0.62;0.25;0.04
BU17050006Bemmel;0.00;0.81;0.02;0.17
BU17141300Schoondijke;0.07;0.66;0.24;0.03
BU17050201Uitbreiding Stad Huissen;0.12;0.51;0.29;0.09
BU17050009Ambtswaard;0.01;0.92;0.00;0.07
BU17050008Bemmel-Lent;0.01;0.68;0.01;0.30
BU17050010Haalderen;0.08;0.71;0.09;0.11
BU17050007Doornenburg;0.02;0.87;0.03;0.09
BU17050104Flieren;0.01;0.99;0.00;0.00
BU17050011Ooijrijkse Polder;0.01;0.90;0.00;0.09
BU17050108Flieren;0.04;0.82;0.04;0.10
BU17050109Gendtsche Waarden;0.00;0.99;0.00;0.00
BU17050200Oude Stad Huissen;0.13;0.47;0.36;0.04
BU17050202Het Zand;0.07;0.57;0.30;0.06
BU17050203Zilverkamp;0.13;0.54;0.25;0.07
BU17060002Keunenhoek Broekkant Schoordijk;0.02;0.83;0.01;0.14
BU17301401Oudemolen;0.02;0.94;0.04;0.00
BU17050207Het Zand;0.03;0.72;0.16;0.09
BU17050208Hoeve en Loostraat;0.12;0.51;0.31;0.06
BU17060009in het Oosten;0.01;0.90;0.01;0.08
BU17060100Budel-Schoot;0.12;0.62;0.25;0.01
BU17060301Kamersven;0.00;0.94;0.00;0.06
BU17060101Klein-Schoot;0.00;0.91;0.04;0.05
BU18960101Kamperzeedijk-West;0.01;0.75;0.02;0.22
BU17050209Uiterwaard;0.05;0.78;0.02;0.15
BU17081600Blokzijl;0.12;0.59;0.28;0.01
BU17081601Scheepsdiep;0.00;0.89;0.10;0.00
BU17060109in het Westen;0.03;0.84;0.01;0.12
BU17060200Budel-Dorplein;0.13;0.65;0.18;0.05
BU17090702Nieuwemolen met Driehoek;0.02;0.88;0.06;0.04
BU17060008Berg en Toom;0.00;0.88;0.00;0.11
BU17081704Giethoorn-Zuid;0.10;0.68;0.11;0.11
BU17060201Industrieterrein Dorplein;0.14;0.77;0.01;0.08
BU17060209Budel-Dorplein;0.00;0.96;0.01;0.03
BU17190300Wagenberg;0.06;0.73;0.12;0.08
BU17060300Maarheeze;0.09;0.64;0.25;0.03
BU17080004Torenlanden;0.11;0.50;0.36;0.03
BU17060309Maarheeze;0.03;0.89;0.02;0.06
BU17060400Soerendonk;0.06;0.76;0.05;0.13
BU17080001Centrum Steenwijk;0.10;0.44;0.46;0.00
BU17301402Taarlo;0.00;0.98;0.00;0.02
BU17210205Graaf Wernerstraat;0.19;0.48;0.31;0.01
BU17060409Soerendonk;0.02;0.91;0.01;0.07
BU17060500Gastel;0.10;0.81;0.03;0.06
BU17060509Gastelse Hei;0.00;0.88;0.00;0.12
BU17080002Steenwijk West;0.11;0.51;0.34;0.04
BU17081703Giethoorn-Noord kern;0.09;0.70;0.15;0.05
BU17310100Hijken;0.05;0.90;0.04;0.01
BU17080003Steenwijkerdiep;0.11;0.38;0.48;0.03
BU17080008Woldmeenthe;0.08;0.55;0.27;0.10
BU17080009Oostermeenthe;0.15;0.49;0.34;0.03
BU17080005Oostwijken De Beitel;0.10;0.50;0.33;0.06
BU17310002Holthe;0.01;0.90;0.02;0.06
BU17080010Meentherand;0.10;0.75;0.03;0.12
BU17090902Kloosterblokje;0.09;0.59;0.32;0.00
BU17090909Willemstad;0.03;0.86;0.09;0.02
BU17080006Clingenborgh;0.15;0.48;0.32;0.04
BU17090703Zwingelspaan;0.03;0.70;0.00;0.27
BU17310003Brunsting;0.00;0.94;0.00;0.06
BU17310009Beilen;0.01;0.85;0.05;0.08
BU17290002Euverem Pesaken Billinghuizen en Waterop;0.04;0.82;0.09;0.05
BU17080007Dolderkanaal;0.02;0.82;0.06;0.10
BU17080201De Boterberg;0.04;0.90;0.05;0.02
BU17090800Heijningen;0.05;0.80;0.13;0.03
BU17090809Heijningen;0.03;0.94;0.01;0.02
BU17080011Nieuwe gagels;0.05;0.59;0.27;0.08
BU17080209Oldemarkt;0.00;0.90;0.00;0.09
BU18760305Toldijk;0.05;0.69;0.11;0.15
BU17310101Oranje;0.21;0.71;0.09;0.00
BU17090500Noordhoek;0.07;0.71;0.17;0.05
BU17340001Elst-Zuidwest;0.10;0.55;0.29;0.06
BU17080012De gagels;0.10;0.55;0.29;0.06
BU17080014Groot Verlaat;0.03;0.91;0.01;0.05
BU17080028Eeserwold;0.06;0.82;0.00;0.12
BU17140500Oostburg;0.11;0.56;0.28;0.05
BU17350003Heeckeren;0.08;0.60;0.22;0.10
BU17080300Kalenberg;0.14;0.64;0.06;0.16
BU17080811Heetveld;0.05;0.73;0.22;0.00
BU17141009Breskens;0.02;0.83;0.02;0.13
BU17080029Paddenpoel en Kornputkwartier;0.08;0.62;0.26;0.04
BU17080030Buitengebied Steenwijk;0.00;0.92;0.00;0.08
BU17080309Kalenberg;0.02;0.72;0.00;0.26
BU17080400Kuinre;0.07;0.65;0.20;0.07
BU17340204Herveld;0.03;0.91;0.05;0.01
BU17080501Dijkdorp Blankenham;0.01;0.99;0.00;0.01
BU17080509Buitengebied Blankenham;0.00;0.40;0.00;0.60
BU17080200Oldemarkt;0.09;0.60;0.25;0.05
BU17080408Lindedijk en Rondebroek;0.00;0.82;0.00;0.18
BU17080409Kuinre;0.00;0.92;0.00;0.08
BU17080500Kerkbuurt;0.15;0.63;0.22;0.00
BU17090901Noordlangeweg;0.08;0.56;0.26;0.10
BU17080600Scheerwolde;0.09;0.63;0.28;0.00
BU17080700Vollenhove;0.11;0.56;0.30;0.02
BU17080702Schaarkampen;0.00;0.95;0.00;0.05
BU17080709Vollenhove;0.01;0.82;0.00;0.17
BU17080810Tussen Sint Jans Klooster en Heetveld;0.09;0.90;0.02;0.00
BU17080608polder Gelderingen IJsselham;0.00;0.87;0.00;0.13
BU17080609Scheerwolde en Wetering;0.01;0.89;0.00;0.10
BU17090302Tonnekreek;0.00;0.78;0.12;0.10
BU17310701Bovensmilde-Noord;0.01;0.78;0.04;0.17
BU17080701Moespot-Leeuwte;0.03;0.86;0.00;0.11
BU17400100Ochten;0.09;0.62;0.26;0.03
BU17080800Sint Jansklooster;0.11;0.62;0.27;0.00
BU17090700Fijnaart;0.11;0.55;0.32;0.02
BU17081000Belt-Schutsloot;0.07;0.75;0.11;0.07
BU17081100Wanneperveen;0.14;0.58;0.27;0.02
BU17082000Kallenkote;0.05;0.86;0.06;0.03
BU17082001Buitengebied Kallenkote;0.07;0.80;0.09;0.04
BU17081102Blauwehand;0.10;0.72;0.04;0.13
BU17081103Buitengebied Wanneperveen;0.05;0.77;0.01;0.17
BU17310702Bovensmilde-Zuid;0.00;0.85;0.03;0.12
BU17081106Roekebos;0.00;0.79;0.00;0.21
BU17091000Helwijk;0.12;0.51;0.32;0.05
BU18760402Laag-Keppel;0.05;0.82;0.13;0.00
BU17080808Sint Jansklooster;0.00;1.00;0.00;0.00
BU17091009Helwijk;0.02;0.91;0.03;0.04
BU19160103Leidsenhage;0.03;0.44;0.44;0.09
BU17080812Kadoelen en omgeving;0.00;0.98;0.01;0.01
BU18760403Drempt;0.09;0.73;0.18;0.00
BU19000700Scharnegoutum;0.06;0.70;0.22;0.02
BU17080813Barsbeek;0.09;0.89;0.00;0.02
BU17081001Buitengebied Belt Schutsloot;0.09;0.74;0.03;0.15
BU19000501Nijezijl-Roodhem;0.10;0.62;0.23;0.05
BU17081105Dinxterveen;0.00;0.83;0.04;0.12
BU17140300Eede;0.06;0.70;0.23;0.02
BU17210203Heilige Stok - Kerkstraat;0.13;0.55;0.30;0.02
BU17081107Klosse;0.00;1.00;0.00;0.00
BU17081108Zomerdijk;0.01;0.76;0.00;0.22
BU17350101De Whee II-Zuid;0.09;0.61;0.26;0.04
BU19000602Hommerts;0.04;0.80;0.13;0.03
BU17081608ten noorden van Blokzijl;0.03;0.72;0.03;0.22
BU17081609ten zuiden van Blokzijl;0.03;0.93;0.02;0.02
BU17081707Jonen;0.00;0.00;0.09;0.90
BU17210206Oranjewijk;0.13;0.67;0.20;0.00
BU17082100Eesveen;0.10;0.68;0.05;0.17
BU17082101Buitengebied Eesveen;0.00;0.93;0.00;0.07
BU18760404Achterdrempt;0.19;0.65;0.16;0.00
BU17210105Kennedystraat;0.11;0.56;0.30;0.03
BU17090400Moerdijk;0.13;0.56;0.29;0.03
BU17210207Balledonk;0.05;0.68;0.23;0.03
BU17081700polder Halfweg;0.00;0.76;0.00;0.24
BU17090002Krooswijk;0.14;0.46;0.35;0.05
BU17081701Giethoorn-Noord;0.00;0.89;0.00;0.11
BU17081702Overig Giethoorn-Noord;0.06;0.89;0.00;0.05
BU17090003Bosselaar;0.08;0.57;0.28;0.08
BU17081705polder Giethoorn-Zuid;0.01;0.89;0.00;0.10
BU17083300Ossenzijl;0.10;0.59;0.20;0.11
BU17083301Buitengebied Ossenzijl;0.01;0.81;0.02;0.16
BU17300900Vries;0.08;0.67;0.20;0.05
BU17081706Dwarsgracht;0.16;0.55;0.02;0.28
BU17111145Spaanshuisken;0.04;0.62;0.34;0.00
BU17110101Baakhoven;0.01;0.98;0.01;0.00
BU17081800Zuidveen;0.07;0.68;0.14;0.11
BU17081801Buitengebied Zuidveen;0.00;0.90;0.00;0.10
BU17081900Onna;0.15;0.82;0.03;0.00
BU17081901Buitengebied Onna;0.00;0.90;0.00;0.09
BU17290300Partij-Wittem;0.12;0.68;0.12;0.09
BU17082200De Bult;0.03;0.85;0.00;0.13
BU17110418Illikhoven en Visserweert;0.00;0.68;0.03;0.29
BU17110419Roosteren;0.03;0.74;0.03;0.20
BU17082300Baars;0.00;0.96;0.01;0.03
BU17082400Witte Paarden;0.03;0.78;0.00;0.19
BU17210208Hopveld - Muggenhoek;0.13;0.74;0.08;0.05
BU17082401Buitengebied Witte Paarden;0.02;0.80;0.00;0.17
BU17210111De Velft;0.02;0.61;0.35;0.02
BU17830256Bedrijventerrein Bloemenveiling;0.16;0.69;0.05;0.10
BU17082500De Pol;0.00;1.00;0.00;0.00
BU17090509Noordhoek;0.00;0.98;0.00;0.02
BU17210209Eikenhoek;0.03;0.85;0.09;0.04
BU17082600Willemsoord;0.12;0.68;0.20;0.01
BU17090401Roodevaart;0.00;0.89;0.04;0.07
BU17301101Winde;0.00;0.96;0.01;0.02
BU17082800Tuk;0.11;0.62;0.24;0.03
BU17082601Buitengebied Willemsoord;0.00;0.91;0.00;0.08
BU17090409Moerdijk;0.01;0.95;0.00;0.03
BU17082700Marijenkampen;0.00;0.93;0.00;0.06
BU17090600Standdaarbuiten;0.07;0.66;0.22;0.04
BU17090001Torenveld;0.10;0.51;0.36;0.03
BU17082801Buitengebied Tuk;0.00;0.90;0.00;0.10
BU17082900Steenwijkerwold;0.13;0.51;0.33;0.02
BU17082901Buitengebied Steenwijkerwold;0.01;0.87;0.00;0.12
BU17083000Basse;0.01;0.99;0.00;0.00
BU17083001Buitengebied Basse;0.02;0.94;0.00;0.04
BU17083100Paasloo;0.02;0.86;0.02;0.10
BU17090601Kreek;0.02;0.96;0.02;0.00
BU17083200IJsselham;0.00;1.00;0.00;0.00
BU17083400Wetering;0.01;0.80;0.00;0.18
BU17083401Buitengebied Wetering;0.02;0.72;0.00;0.26
BU17301201De Punt;0.04;0.65;0.09;0.22
BU17210303Kerkveld;0.12;0.62;0.24;0.02
BU17083500Nederland;0.00;0.99;0.00;0.01
BU18590001Borculo overige komgebieden;0.10;0.61;0.26;0.03
BU17083600Baarlo;0.00;0.92;0.00;0.07
BU17090000Centrum;0.17;0.42;0.34;0.07
BU17090008ten westen van Zevenbergen;0.01;0.90;0.02;0.08
BU17090701Oudemolen;0.03;0.80;0.02;0.15
BU17090009ten oosten van Zevenbergen;0.00;0.77;0.00;0.23
BU17090100Zevenbergschen Hoek;0.07;0.61;0.25;0.06
BU17090109Zevenbergschen Hoek;0.04;0.87;0.02;0.07
BU17090200Langeweg;0.06;0.65;0.23;0.06
BU17350102Industriegebied Spechthorst II;0.03;0.89;0.08;0.00
BU19500400Vlagtwedde;0.11;0.64;0.23;0.02
BU17090209Langeweg;0.00;0.92;0.00;0.08
BU17090300Klundert;0.12;0.55;0.31;0.02
BU17090301Noordschans;0.07;0.88;0.05;0.00
BU18950600Scheemda;0.07;0.73;0.19;0.02
BU17090609Standdaarbuiten;0.00;0.98;0.00;0.02
BU17090709Fijnaart;0.01;0.92;0.01;0.07
BU17110312Recreatiepark Hommelheide;0.09;0.85;0.07;0.00
BU17111144Lackerbosch;0.01;0.83;0.10;0.07
BU17190400Lage Zwaluwe inclusief Gaete;0.11;0.60;0.24;0.05
BU17210305Maxend;0.13;0.58;0.19;0.10
BU17110102In de Mehre;0.11;0.56;0.33;0.00
BU17110105Munsterveld;0.08;0.63;0.28;0.01
BU17110106Susteren Centrum;0.10;0.51;0.39;0.00
BU17110107Susteren;0.01;0.90;0.01;0.08
BU17110108Wolfskoul;0.02;0.62;0.36;0.00
BU18950601Eexta;0.04;0.68;0.28;0.00
BU17110153Handelsterrein;0.04;0.88;0.01;0.07
BU17110210Dieteren;0.06;0.69;0.10;0.15
BU17110311Heide;0.04;0.62;0.26;0.07
BU17140001Sint Anna ter Muiden;0.01;0.80;0.08;0.11
BU17110414Illikhoven en Visserweert;0.21;0.72;0.08;0.00
BU17140009Sluis;0.06;0.84;0.03;0.07
BU17140100Retranchement;0.10;0.68;0.22;0.00
BU17140109Retranchement;0.02;0.83;0.02;0.13
BU17190401Blauwe Sluis;0.03;0.95;0.02;0.00
BU17210310Zwarte Molen;0.09;0.60;0.24;0.06
BU17110415Kokkelert;0.14;0.82;0.04;0.00
BU19420102Vondellaan;0.11;0.51;0.33;0.05
BU17190500Hooge Zwaluwe;0.10;0.67;0.19;0.05
BU17110416Oud-Roosteren;0.11;0.78;0.11;0.00
BU17110417Roosteren;0.12;0.64;0.23;0.01
BU17110520Aasterberg;0.10;0.72;0.02;0.17
BU17110735Schilberg;0.15;0.50;0.34;0.02
BU17110526Gebroek;0.18;0.64;0.17;0.00
BU17110521Berkelaar;0.03;0.68;0.14;0.15
BU17110522De Berk;0.02;0.90;0.02;0.05
BU17110523De Loop;0.12;0.71;0.12;0.06
BU17110524Echt Centrum;0.14;0.55;0.30;0.01
BU17110525Echt Noord;0.09;0.58;0.32;0.01
BU17190501Helkant;0.01;0.78;0.00;0.21
BU17350600Delden-Centrum;0.13;0.67;0.20;0.00
BU17110628Diergaarde;0.04;0.79;0.09;0.08
BU17110527Ophoven;0.00;1.00;0.00;0.00
BU17210104Schoonstraat;0.12;0.67;0.20;0.01
BU17190009Made;0.00;0.90;0.00;0.10
BU17140200Aardenburg;0.15;0.55;0.28;0.01
BU17110528Businesspark Midden-Limburg;0.00;0.69;0.13;0.18
BU17110548Buitengebied de Loop;0.06;0.87;0.00;0.07
BU17110549Buitengebied Gebroek;0.00;0.61;0.30;0.09
BU17110551Buitengebied Ophoven;0.00;0.97;0.00;0.03
BU17110554Buitengebied Berkelaar;0.03;0.90;0.01;0.06
BU17111146Aan het Echterbos;0.00;0.67;0.09;0.24
BU17140400Sint Kruis;0.04;0.79;0.13;0.04
BU17110629Echterbosch;0.00;0.78;0.02;0.19
BU17110630Maria Hoop;0.05;0.68;0.26;0.00
BU17110731Hingen;0.07;0.68;0.25;0.00
BU17110732Peij;0.08;0.56;0.29;0.07
BU17110733Peijerveld;0.04;0.81;0.10;0.05
BU17111152Buitengebied Spaanshuisken;0.00;1.00;0.00;0.00
BU17110734Recreatiepark Marisheem;0.17;0.77;0.06;0.00
BU17110836Liboscherveld;0.00;0.89;0.01;0.10
BU17110837Slek;0.11;0.62;0.28;0.00
BU17110938Nieuwstadt;0.03;0.69;0.18;0.09
BU17110939Nieuwstadt Centrum;0.07;0.63;0.30;0.00
BU17110940Cristina;0.10;0.55;0.29;0.07
BU17111041Sint Joost;0.08;0.61;0.31;0.01
BU17111042Verspreide Huizen Sint Joost;0.01;0.85;0.05;0.09
BU17111143Koningsbosch;0.05;0.58;0.27;0.10
BU17140000Sluis;0.21;0.50;0.26;0.02
BU17140309Eede;0.00;0.99;0.00;0.01
BU17140409Sint Kruis;0.00;0.94;0.00;0.06
BU17140509Oostburg;0.00;0.90;0.01;0.09
BU17140600Zuidzande;0.09;0.62;0.27;0.03
BU17140709Cadzand;0.02;0.84;0.01;0.12
BU17140800Nieuwvliet;0.06;0.72;0.13;0.08
BU18960405Zomerdijk;0.12;0.56;0.21;0.11
BU17141309Schoondijke;0.00;0.89;0.00;0.10
BU17141400Waterlandkerkje;0.06;0.65;0.18;0.11
BU17190309Wagenberg;0.02;0.96;0.01;0.02
BU17140609Zuidzande;0.00;0.91;0.01;0.08
BU17140900Groede;0.10;0.57;0.27;0.05
BU17140801Nieuwvliet-Bad-Oost en -West;0.09;0.78;0.03;0.10
BU17140809Nieuwvliet;0.01;0.86;0.01;0.12
BU17140909Groede;0.07;0.79;0.02;0.13
BU17141000Breskens;0.13;0.51;0.31;0.05
BU17141100Hoofdplaat;0.08;0.66;0.24;0.02
BU17141101Nummer Eén en omgeving;0.03;0.85;0.02;0.10
BU17141108Nummer Eén en Slijkplaat;0.00;0.82;0.00;0.18
BU17141109Overige verspreide huizen Hoofdplaat;0.00;0.84;0.01;0.15
BU17190200Terheijden;0.16;0.54;0.25;0.05
BU17141409Waterlandkerkje;0.00;0.93;0.00;0.07
BU17190000Made;0.14;0.54;0.28;0.04
BU17190008Tuinbouwgebied;0.00;0.84;0.00;0.15
BU17190100Drimmelen;0.25;0.58;0.13;0.03
BU17190108Biesbosch;0.00;0.95;0.05;0.00
BU17190109Drimmelen;0.09;0.66;0.08;0.18
BU17210108Componistenbuurt;0.18;0.52;0.21;0.08
BU17290301Wahlwiller;0.12;0.63;0.13;0.12
BU17210113Wagnerplein;0.09;0.60;0.27;0.04
BU17190208Binnenpolder;0.01;0.95;0.01;0.02
BU17190209Zonzeelsepolder;0.00;0.96;0.01;0.04
BU19010724Ravensberg;0.13;0.51;0.28;0.07
BU17190508Groot Zonzeelsche Polder;0.01;0.99;0.00;0.00
BU17290302Nijswiller;0.05;0.73;0.11;0.11
BU17210114Het Rul;0.15;0.59;0.26;0.00
BU17190509Hooge Zwaluwe;0.00;0.90;0.01;0.08
BU17210115De Zeis;0.18;0.52;0.25;0.04
BU17210101't Dorp;0.19;0.46;0.28;0.07
BU17210102Oranjebuurt;0.11;0.53;0.32;0.04
BU17210103't Vijfeiken;0.20;0.53;0.24;0.03
BU17210109Monseigneur van Den Hurklaan;0.06;0.82;0.10;0.01
BU17210116Graanbuurt;0.11;0.62;0.17;0.10
BU17210117De Hoef 1;0.04;0.70;0.23;0.04
BU17210110Buitenpas - Noordrand;0.04;0.83;0.08;0.05
BU17210112Bekerbuurt;0.15;0.60;0.23;0.01
BU17210119Broekhoek - Middelste Groes;0.05;0.85;0.06;0.04
BU17210120De Beemd;0.06;0.78;0.11;0.05
BU17210201St. Servatius - Schoonstr - Den Dolvert;0.16;0.60;0.20;0.05
BU17210204De abdij;0.27;0.56;0.17;0.00
BU17210202Hoofdstraat;0.08;0.63;0.21;0.09
BU17290501Eperheide;0.02;0.90;0.07;0.01
BU17220203Genum;0.01;0.95;0.04;0.00
BU17210210Heilaren;0.11;0.61;0.28;0.00
BU17210211Rodenburg;0.19;0.62;0.17;0.03
BU17210301Laar;0.24;0.45;0.29;0.02
BU17210302De Hoef;0.11;0.62;0.27;0.00
BU17210304Donzel;0.01;0.80;0.02;0.16
BU17210306Weijen West;0.17;0.50;0.29;0.04
BU17210307Hoge Akkers;0.09;0.68;0.23;0.00
BU17210308Van 't Rijk;0.13;0.49;0.34;0.04
BU17210309Kleinwijk;0.07;0.76;0.13;0.04
BU17210401De Bleeken - 't Grolder;0.00;0.98;0.02;0.00
BU17420304Villaterrein Look;0.00;0.93;0.00;0.07
BU17210402Zoggel - Berkt;0.00;0.95;0.01;0.04
BU17210503Heeswijkse Bosschen;0.02;0.90;0.02;0.06
BU17210403Hooge Wijst - De Vorssel;0.03;0.91;0.01;0.05
BU17220003Hogebeintum;0.06;0.90;0.05;0.00
BU17220007Ferwerd;0.05;0.86;0.01;0.08
BU17220204Reitsum;0.03;0.92;0.05;0.00
BU17220008Marrum-Westernijkerk;0.01;0.96;0.00;0.03
BU17220009Blija;0.05;0.89;0.02;0.03
BU17210501Beugt;0.01;0.89;0.01;0.09
BU17210502Fokkershoek;0.02;0.86;0.02;0.11
BU17730727Den Nul Kern;0.05;0.76;0.19;0.01
BU17210504Hazelberg;0.00;0.93;0.00;0.06
BU17220200Birdaard;0.10;0.60;0.25;0.06
BU17210505Heische Wal - DintherseHoek;0.00;0.91;0.00;0.09
BU17220001Marrum;0.10;0.61;0.27;0.03
BU17220002Blija;0.06;0.61;0.28;0.05
BU17210506Loosbroek;0.17;0.69;0.14;0.00
BU17210601Groote Heide;0.01;0.90;0.01;0.09
BU17230001Villawijk 't Zand;0.00;0.98;0.01;0.01
BU17230009Buitengebied Alphen;0.01;0.92;0.01;0.07
BU17230100Chaam;0.09;0.58;0.26;0.07
BU17230108in het Noordoosten;0.02;0.84;0.00;0.14
BU18960000Genemuiden Kern;0.13;0.48;0.35;0.04
BU17210602Vorstenbosch;0.16;0.64;0.17;0.03
BU17220202Jislum;0.00;0.98;0.02;0.00
BU17230109in het Zuidwesten;0.00;0.87;0.01;0.12
BU19491008Winsum - Verspreide huizen;0.01;0.86;0.01;0.12
BU17220206Janum;0.00;0.79;0.00;0.20
BU19490702Sexbierum;0.15;0.60;0.21;0.04
BU17210603Menzel;0.01;0.89;0.01;0.09
BU17220000Ferwerd;0.10;0.60;0.27;0.03
BU17830901Poeldijk Centrumgebied;0.13;0.46;0.35;0.05
BU17220205Lichtaard;0.00;0.88;0.02;0.10
BU17280000Bladel;0.10;0.56;0.27;0.07
BU17240301Dorpsplein e.o.;0.15;0.49;0.36;0.00
BU17220208Birdaard;0.01;0.89;0.08;0.03
BU17290101Etenaken;0.05;0.67;0.20;0.08
BU17830902Poeldijk Noord;0.17;0.44;0.36;0.04
BU17240208Molenstraat e.o.;0.07;0.83;0.09;0.00
BU17290102Stokhem-Beertsenhoven;0.06;0.74;0.18;0.02
BU17290103Elkenrade;0.04;0.90;0.07;0.00
BU17240016Eikenberg-Hooge Berkt;0.05;0.83;0.11;0.01
BU17220209Wanswerd;0.01;0.94;0.00;0.05
BU17230909Bavel;0.00;0.89;0.03;0.08
BU17230208Galder;0.03;0.85;0.05;0.07
BU17230809Ulvenhout;0.00;0.87;0.00;0.12
BU17290109Verspreide huizen;0.01;0.93;0.04;0.02
BU17240002Kleine Broekstraat;0.02;0.65;0.31;0.02
BU17240012Van den Valgaetstraat e.o.;0.06;0.58;0.36;0.00
BU18960001Genemuiden Noord-Oost;0.12;0.55;0.27;0.05
BU17240003Jeruzalem;0.07;0.57;0.33;0.03
BU17240004Burgemeester Magneestraat e.o.;0.10;0.48;0.31;0.11
BU17240005Dokter A. Hoynck van Papendrechtstraat-Dokter Duchateaustraa;0.09;0.67;0.24;0.00
BU17240007Hof;0.20;0.31;0.49;0.00
BU17240008Meester Pankenstraat-Riethovensedijk;0.05;0.45;0.45;0.06
BU17240209Industrieterrein 'Loonsebaan';0.01;0.99;0.00;0.00
BU17290200Eys-Overeys;NULL;NULL;NULL;NULL
BU17240009Bucht e.o.;0.08;0.80;0.12;0.00
BU17240210Boscheind;0.03;0.56;0.11;0.29
BU17240408Aan de Heerstraat e.o.;0.16;0.53;0.31;0.00
BU17240010Schutsboom e.o.;0.10;0.63;0.27;0.00
BU17240013Hagelkruis e.o.;0.05;0.62;0.33;0.01
BU17240015De Kabouterberg e.o.;0.15;0.58;0.26;0.00
BU19491100Menaam;0.09;0.63;0.28;0.01
BU17240011Eerselsedijk-Woonbos e.o.;0.03;0.74;0.14;0.08
BU17280001Industrieterrein Bladel;0.07;0.81;0.04;0.09
BU17830903Westhof en Dijkpolder;0.11;0.43;0.33;0.12
BU17240014Beistervelden;0.19;0.54;0.27;0.00
BU17240101Weebosch;0.04;0.71;0.10;0.15
BU17300300Midlaren;0.00;0.84;0.02;0.14
BU17290500Epen;0.08;0.70;0.19;0.02
BU18950809Verspreide huizen;0.03;0.94;0.01;0.02
BU17300403Westlaren-West;0.02;0.88;0.02;0.08
BU17240017Industrieterrein ' 't Stoom ';0.07;0.77;0.06;0.10
BU17240201Tiliaans-Weegbree e.o.;0.07;0.70;0.23;0.00
BU17300500Schuilingsoord;0.10;0.69;0.19;0.02
BU17240202Prins van Luikstraat e.o.;0.12;0.76;0.12;0.00
BU18920416Dorrestein-Zuid;0.15;0.41;0.37;0.07
BU17240204Hasselsestraat e.o.;0.11;0.61;0.29;0.00
BU17240203Dorpstraat-Sengelsbroeksestraat;0.22;0.52;0.05;0.21
BU19500401Wollinghuizen;0.00;0.86;0.00;0.14
BU17300401Westlaren Noord;0.02;0.81;0.09;0.08
BU17830157Hoge Bomen;0.15;0.54;0.19;0.12
BU17240205Kerkstraat e.o.;0.09;0.52;0.39;0.01
BU17240206Dorpstraat;0.00;0.53;0.23;0.24
BU17240207Kapellerweg-Rijt;0.10;0.57;0.27;0.07
BU17240211Industrieterrein 'Zoeferbeemd';0.00;0.99;0.00;0.01
BU17300700Eelde;0.10;0.60;0.27;0.04
BU17240302Eviestraat-Vlasstraat e.o.;0.15;0.66;0.18;0.00
BU17240303Willibrordusstraat e.o.;0.03;0.82;0.15;0.00
BU17240306De Hasselt e.o.;0.10;0.72;0.18;0.01
BU17240405Beukenlaan e.o.;0.06;0.63;0.31;0.01
BU17280300Hoogeloon;0.10;0.69;0.18;0.02
